,open,high,low,close,volume
2008-05-16 14:45:00,821.29,824.88,821.29,824.88,22300.0
2008-05-16 15:00:00,824.58,831.78,824.28,831.78,31628.0
2008-05-19 09:45:00,824.28,832.68,821.29,824.28,27221.0
2008-05-19 10:00:00,824.58,824.58,815.29,822.79,40062.0
2008-05-19 10:15:00,821.59,839.27,821.59,831.78,39197.0
2008-05-19 10:30:00,832.98,839.27,828.48,836.27,31154.0
2008-05-19 10:45:00,838.97,844.07,834.78,841.07,52899.0
2008-05-19 11:00:00,841.07,841.07,837.17,838.37,24646.0
2008-05-19 11:15:00,838.37,841.37,837.17,838.67,13792.0
2008-05-19 11:30:00,838.67,839.27,836.87,838.97,15882.0
2008-05-19 13:15:00,839.27,839.87,837.17,838.97,15779.0
2008-05-19 13:30:00,838.07,838.67,834.78,837.17,21031.0
2008-05-19 13:45:00,837.17,839.57,835.68,838.67,28158.0
2008-05-19 14:00:00,838.37,841.67,837.77,839.27,21489.0
2008-05-19 14:15:00,838.97,840.17,837.77,839.27,16290.0
2008-05-19 14:30:00,839.27,839.87,838.07,839.27,12400.0
2008-05-19 14:45:00,839.27,844.37,839.27,839.87,36981.0
2008-05-19 15:00:00,839.87,840.17,837.47,839.27,37601.0
2008-05-20 09:45:00,839.27,842.87,835.68,839.27,18543.0
2008-05-20 10:00:00,839.27,847.07,836.27,846.77,45491.0
2008-05-20 10:15:00,847.07,850.36,844.97,845.87,33652.0
2008-05-20 10:30:00,845.87,846.47,841.97,841.97,30168.0
2008-05-20 10:45:00,841.97,841.97,835.08,835.08,25171.0
2008-05-20 11:00:00,835.68,837.47,830.88,834.48,13398.0
2008-05-20 11:15:00,834.48,836.27,820.69,821.59,18714.0
2008-05-20 11:30:00,822.19,824.28,817.99,819.79,27989.0
2008-05-20 13:15:00,819.49,823.69,818.29,820.09,13329.0
2008-05-20 13:30:00,820.09,826.38,818.29,818.59,27580.0
2008-05-20 13:45:00,818.29,821.89,807.8,807.8,58541.0
2008-05-20 14:00:00,807.8,814.99,806.9,812.89,29049.0
2008-05-20 14:15:00,812.89,813.19,800.31,806.3,44113.0
2008-05-20 14:30:00,806.3,806.3,798.81,801.21,28719.0
2008-05-20 14:45:00,801.8,807.5,800.31,800.91,36551.0
2008-05-20 15:00:00,801.8,801.8,780.82,784.72,57997.0
2008-05-21 09:45:00,773.63,783.22,773.63,777.23,82563.0
2008-05-21 10:00:00,776.63,776.93,761.94,762.24,54929.0
2008-05-21 10:15:00,762.24,771.83,761.34,767.33,49563.0
2008-05-21 10:30:00,767.33,770.33,764.34,770.33,22471.0
2008-05-21 10:45:00,770.33,776.33,767.33,775.13,23113.0
2008-05-21 11:00:00,775.13,775.13,766.14,767.93,16174.0
2008-05-21 11:15:00,767.93,772.73,767.63,768.83,6505.0
2008-05-21 11:30:00,769.13,769.73,766.73,767.63,26663.0
2008-05-21 13:15:00,766.73,767.03,762.84,762.84,27026.0
2008-05-21 13:30:00,763.14,767.33,762.24,767.33,23374.0
2008-05-21 13:45:00,767.33,773.03,767.33,773.03,17077.0
2008-05-21 14:00:00,773.03,775.13,767.63,775.13,12272.0
2008-05-21 14:15:00,775.43,788.32,771.53,783.22,28931.0
2008-05-21 14:30:00,782.62,786.22,779.32,784.42,17312.0
2008-05-21 14:45:00,783.52,801.5,783.52,798.81,31051.0
2008-05-21 15:00:00,797.31,798.81,791.31,791.31,30838.0
2008-05-22 09:45:00,782.32,782.32,771.83,771.83,22099.0
2008-05-22 10:00:00,770.93,774.83,765.84,772.43,29270.0
2008-05-22 10:15:00,771.53,782.02,771.53,776.63,23108.0
2008-05-22 10:30:00,776.63,776.63,772.43,775.73,48038.0
2008-05-22 10:45:00,775.73,776.33,768.83,769.43,37315.0
2008-05-22 11:00:00,769.13,770.63,767.33,768.83,33464.0
2008-05-22 11:15:00,768.83,773.33,768.83,770.03,16003.0
2008-05-22 11:30:00,770.03,770.33,768.53,769.73,10459.0
2008-05-22 13:15:00,769.43,778.72,769.43,773.63,22906.0
2008-05-22 13:30:00,778.42,795.81,776.93,788.02,48788.0
2008-05-22 13:45:00,785.92,792.51,784.12,784.12,32442.0
2008-05-22 14:00:00,784.12,791.31,779.92,785.62,24509.0
2008-05-22 14:15:00,785.92,791.61,785.62,788.92,17089.0
2008-05-22 14:30:00,788.92,791.61,776.33,776.63,44577.0
2008-05-22 14:45:00,776.63,779.62,767.33,768.23,51813.0
2008-05-22 15:00:00,768.23,771.53,767.63,769.13,33597.0
2008-05-23 09:45:00,770.33,782.32,770.33,778.42,17980.0
2008-05-23 10:00:00,778.13,779.02,770.63,772.73,11596.0
2008-05-23 10:15:00,772.73,780.82,770.33,773.33,24894.0
2008-05-23 10:30:00,772.73,774.83,768.83,770.33,41933.0
2008-05-23 10:45:00,770.03,771.83,761.94,765.84,63882.0
2008-05-23 11:00:00,766.73,766.73,751.75,755.05,44028.0
2008-05-23 11:15:00,755.34,764.34,754.15,761.34,14129.0
2008-05-23 11:30:00,761.34,767.03,758.34,761.94,10982.0
2008-05-23 13:15:00,761.94,766.73,758.34,764.04,7242.0
2008-05-23 13:30:00,764.34,771.83,764.34,768.53,8280.0
2008-05-23 13:45:00,767.93,770.93,764.34,764.64,9050.0
2008-05-23 14:00:00,764.64,778.72,764.34,778.72,18138.0
2008-05-23 14:15:00,778.72,779.32,769.73,771.83,48591.0
2008-05-23 14:30:00,771.83,771.83,765.84,765.84,23732.0
2008-05-23 14:45:00,764.64,765.24,759.24,762.84,26133.0
2008-05-23 15:00:00,762.84,765.24,761.94,764.34,15256.0
2008-05-26 09:45:00,749.35,755.64,744.85,746.35,27886.0
2008-05-26 10:00:00,747.25,753.85,741.26,752.35,40745.0
2008-05-26 10:15:00,752.35,753.85,742.76,743.36,32631.0
2008-05-26 10:30:00,743.36,746.35,743.06,743.36,12659.0
2008-05-26 10:45:00,743.36,744.55,739.76,739.76,24116.0
2008-05-26 11:00:00,739.76,746.35,737.96,746.35,10823.0
2008-05-26 11:15:00,746.35,747.85,740.96,741.86,9828.0
2008-05-26 11:30:00,742.16,744.85,736.76,737.36,37283.0
2008-05-26 13:15:00,736.76,737.36,733.16,733.46,22478.0
2008-05-26 13:30:00,733.16,733.46,725.37,729.87,27461.0
2008-05-26 13:45:00,730.47,734.06,725.37,725.37,28001.0
2008-05-26 14:00:00,728.37,733.76,725.07,733.76,21226.0
2008-05-26 14:15:00,733.76,751.75,732.86,746.35,35316.0
2008-05-26 14:30:00,745.15,746.05,737.36,738.26,36256.0
2008-05-26 14:45:00,737.96,740.36,734.06,736.16,30212.0
2008-05-26 15:00:00,736.76,749.35,736.16,744.55,41891.0
2008-05-27 09:45:00,745.75,748.75,739.16,745.15,14439.0
2008-05-27 10:00:00,744.85,747.25,741.86,746.05,6739.0
2008-05-27 10:15:00,746.35,752.35,746.35,751.15,13152.0
2008-05-27 10:30:00,751.15,751.75,746.65,746.65,12942.0
2008-05-27 10:45:00,746.95,746.95,742.16,745.75,5990.0
2008-05-27 11:00:00,746.05,750.25,745.75,749.65,12841.0
2008-05-27 11:15:00,749.65,751.75,749.35,749.35,10918.0
2008-05-27 11:30:00,749.35,749.65,747.85,748.15,7387.0
2008-05-27 13:15:00,748.15,756.84,746.35,752.95,28656.0
2008-05-27 13:30:00,755.05,758.34,752.05,752.35,13926.0
2008-05-27 13:45:00,752.65,752.65,746.35,746.35,6183.0
2008-05-27 14:00:00,746.65,749.35,745.75,745.75,6533.0
2008-05-27 14:15:00,746.35,747.85,742.76,747.85,13616.0
2008-05-27 14:30:00,747.85,749.95,744.55,749.95,11286.0
2008-05-27 14:45:00,749.35,749.35,743.36,746.35,12938.0
2008-05-27 15:00:00,746.35,749.95,743.95,749.95,17437.0
2008-05-28 09:45:00,750.85,754.75,749.35,750.55,32213.0
2008-05-28 10:00:00,750.85,753.85,748.75,753.85,26752.0
2008-05-28 10:15:00,754.75,764.64,754.75,764.04,21957.0
2008-05-28 10:30:00,763.74,771.83,763.74,767.63,31434.0
2008-05-28 10:45:00,767.63,769.43,764.34,765.84,14428.0
2008-05-28 11:00:00,765.54,767.33,764.64,765.24,5881.0
2008-05-28 11:15:00,765.24,765.24,759.24,761.04,6777.0
2008-05-28 11:30:00,761.04,765.24,761.04,762.24,2448.0
2008-05-28 13:15:00,762.24,764.34,761.94,764.34,5305.0
2008-05-28 13:30:00,765.24,770.93,765.24,769.13,15580.0
2008-05-28 13:45:00,769.13,776.33,768.23,775.43,31697.0
2008-05-28 14:00:00,775.43,788.32,775.43,785.32,65438.0
2008-05-28 14:15:00,785.02,786.82,779.32,781.42,42481.0
2008-05-28 14:30:00,781.12,784.72,778.72,784.12,27596.0
2008-05-28 14:45:00,783.82,790.71,783.82,789.22,38604.0
2008-05-28 15:00:00,789.52,789.81,782.32,784.42,52435.0
2008-05-29 09:45:00,778.72,778.72,767.33,769.73,19767.0
2008-05-29 10:00:00,768.83,776.33,768.23,775.13,19238.0
2008-05-29 10:15:00,774.83,775.13,771.23,773.63,13525.0
2008-05-29 10:30:00,773.63,774.53,770.33,771.83,15494.0
2008-05-29 10:45:00,771.83,779.32,771.83,775.13,17246.0
2008-05-29 11:00:00,775.13,780.82,775.13,776.03,15441.0
2008-05-29 11:15:00,776.33,779.32,773.63,778.72,13710.0
2008-05-29 11:30:00,778.72,778.72,775.13,777.83,9197.0
2008-05-29 13:15:00,777.83,782.32,776.33,781.72,12449.0
2008-05-29 13:30:00,778.72,778.72,773.33,774.23,23192.0
2008-05-29 13:45:00,773.63,776.33,770.93,774.23,8884.0
2008-05-29 14:00:00,774.23,775.73,771.83,773.33,9606.0
2008-05-29 14:15:00,773.33,775.13,765.54,765.54,14245.0
2008-05-29 14:30:00,765.24,765.54,760.74,765.24,20876.0
2008-05-29 14:45:00,767.33,767.33,756.84,758.34,16259.0
2008-05-29 15:00:00,759.84,759.84,746.65,747.85,33183.0
2008-05-30 09:45:00,755.94,761.34,750.85,758.04,34632.0
2008-05-30 10:00:00,757.74,761.34,748.15,748.75,23365.0
2008-05-30 10:15:00,748.15,752.35,747.55,751.45,19121.0
2008-05-30 10:30:00,750.25,760.14,750.25,759.84,12473.0
2008-05-30 10:45:00,758.64,759.54,753.85,753.85,12620.0
2008-05-30 11:00:00,754.75,755.05,750.85,753.85,16076.0
2008-05-30 11:15:00,753.85,756.54,752.65,755.94,8483.0
2008-05-30 11:30:00,755.64,755.94,749.35,749.35,24124.0
2008-05-30 13:15:00,749.35,757.14,749.35,756.54,16001.0
2008-05-30 13:30:00,756.24,756.84,753.85,756.24,18889.0
2008-05-30 13:45:00,756.24,761.34,755.34,759.84,11784.0
2008-05-30 14:00:00,759.54,766.14,758.34,758.94,19230.0
2008-05-30 14:15:00,758.94,761.34,755.05,755.05,17094.0
2008-05-30 14:30:00,755.34,756.84,751.75,754.75,9290.0
2008-05-30 14:45:00,753.85,760.14,753.55,757.74,13964.0
2008-05-30 15:00:00,758.04,760.14,754.45,756.24,14200.0
2008-06-02 09:45:00,756.24,756.24,748.15,750.55,27789.0
2008-06-02 10:00:00,749.65,757.44,749.35,756.84,16512.0
2008-06-02 10:15:00,756.84,757.74,754.15,754.45,25342.0
2008-06-02 10:30:00,754.45,755.05,752.05,754.75,23230.0
2008-06-02 10:45:00,753.85,755.34,749.95,749.95,19167.0
2008-06-02 11:00:00,749.95,753.55,744.55,746.95,33190.0
2008-06-02 11:15:00,746.65,753.85,744.85,751.75,22425.0
2008-06-02 11:30:00,752.35,753.55,749.65,751.75,17081.0
2008-06-02 13:15:00,753.25,753.85,750.25,753.85,22919.0
2008-06-02 13:30:00,754.15,758.34,752.65,757.74,41282.0
2008-06-02 13:45:00,757.44,760.14,755.05,758.64,31995.0
2008-06-02 14:00:00,760.14,770.03,758.34,767.33,35898.0
2008-06-02 14:15:00,768.23,769.43,762.84,764.34,18683.0
2008-06-02 14:30:00,764.64,777.83,762.84,776.33,49242.0
2008-06-02 14:45:00,776.33,781.42,772.73,776.33,77634.0
2008-06-02 15:00:00,776.33,777.83,773.33,775.43,25500.0
2008-06-03 09:45:00,769.73,782.32,767.93,778.13,25586.0
2008-06-03 10:00:00,778.13,781.42,774.53,779.02,22298.0
2008-06-03 10:15:00,776.33,779.02,771.83,772.43,21468.0
2008-06-03 10:30:00,771.23,775.73,770.33,775.43,17239.0
2008-06-03 10:45:00,774.83,778.72,770.33,770.33,17094.0
2008-06-03 11:00:00,770.33,773.63,768.53,768.53,18351.0
2008-06-03 11:15:00,768.53,771.23,767.63,767.63,4516.0
2008-06-03 11:30:00,768.83,771.53,767.33,770.93,4856.0
2008-06-03 13:15:00,769.73,770.93,759.24,759.84,15180.0
2008-06-03 13:30:00,760.14,763.44,756.24,762.24,21603.0
2008-06-03 13:45:00,761.34,764.34,758.04,761.94,14892.0
2008-06-03 14:00:00,761.34,768.83,758.34,768.53,13136.0
2008-06-03 14:15:00,767.93,769.13,761.34,761.64,14204.0
2008-06-03 14:30:00,763.44,766.14,759.84,764.04,39736.0
2008-06-03 14:45:00,761.64,769.13,761.34,767.33,8106.0
2008-06-03 15:00:00,767.33,767.93,760.44,762.24,10105.0
2008-06-04 09:45:00,760.74,760.74,756.24,758.04,7039.0
2008-06-04 10:00:00,758.34,758.34,752.95,758.04,12277.0
2008-06-04 10:15:00,756.54,758.04,755.34,756.24,12464.0
2008-06-04 10:30:00,756.24,756.24,749.35,753.25,32078.0
2008-06-04 10:45:00,753.25,753.25,750.85,751.45,11831.0
2008-06-04 11:00:00,750.85,750.85,743.36,743.36,33714.0
2008-06-04 11:15:00,743.36,744.55,737.36,739.76,25198.0
2008-06-04 11:30:00,740.06,743.36,738.86,743.06,10417.0
2008-06-04 13:15:00,743.06,744.85,741.26,743.65,8858.0
2008-06-04 13:30:00,744.85,749.35,744.85,749.05,13996.0
2008-06-04 13:45:00,749.05,749.35,743.95,746.35,22570.0
2008-06-04 14:00:00,746.35,749.95,745.15,748.75,9947.0
2008-06-04 14:15:00,748.75,752.95,748.45,752.95,24594.0
2008-06-04 14:30:00,752.95,758.04,749.35,757.74,23754.0
2008-06-04 14:45:00,758.04,769.13,758.04,767.03,39340.0
2008-06-04 15:00:00,767.03,767.03,761.64,767.03,34557.0
2008-06-05 09:45:00,756.54,761.04,746.35,748.15,23390.0
2008-06-05 10:00:00,746.05,755.05,746.05,749.35,22099.0
2008-06-05 10:15:00,749.35,755.34,749.35,755.34,12900.0
2008-06-05 10:30:00,755.34,755.34,749.35,750.85,14736.0
2008-06-05 10:45:00,750.85,751.75,748.45,750.85,10819.0
2008-06-05 11:00:00,749.95,750.85,747.85,748.15,9594.0
2008-06-05 11:15:00,747.85,749.35,746.35,747.85,12037.0
2008-06-05 11:30:00,748.45,749.35,746.05,748.15,10990.0
2008-06-05 13:15:00,749.05,758.34,748.15,758.34,14597.0
2008-06-05 13:30:00,756.84,761.34,752.35,761.34,16974.0
2008-06-05 13:45:00,761.34,764.34,756.54,756.84,39932.0
2008-06-05 14:00:00,756.24,761.34,755.34,760.74,6395.0
2008-06-05 14:15:00,758.94,767.03,758.34,762.24,18266.0
2008-06-05 14:30:00,761.64,763.14,758.64,758.64,8835.0
2008-06-05 14:45:00,758.64,759.84,756.84,758.34,29391.0
2008-06-05 15:00:00,758.34,758.34,755.64,755.64,12653.0
2008-06-06 09:45:00,758.34,762.24,753.85,755.05,9518.0
2008-06-06 10:00:00,753.85,755.34,749.35,750.25,9723.0
2008-06-06 10:15:00,751.75,751.75,743.36,748.15,18896.0
2008-06-06 10:30:00,748.15,750.85,746.35,746.65,18064.0
2008-06-06 10:45:00,747.25,753.25,747.25,753.25,16232.0
2008-06-06 11:00:00,753.25,753.85,749.65,751.75,6671.0
2008-06-06 11:15:00,751.75,752.95,746.35,747.85,25042.0
2008-06-06 11:30:00,748.15,750.85,747.85,749.05,6128.0
2008-06-06 13:15:00,749.35,752.35,748.15,748.15,20554.0
2008-06-06 13:30:00,748.45,748.45,746.95,747.55,4944.0
2008-06-06 13:45:00,747.25,747.55,743.95,746.95,22877.0
2008-06-06 14:00:00,746.95,747.85,744.85,746.35,17222.0
2008-06-06 14:15:00,746.35,746.35,744.25,744.85,14292.0
2008-06-06 14:30:00,745.15,745.45,743.65,743.95,19088.0
2008-06-06 14:45:00,743.65,743.65,739.76,739.76,27444.0
2008-06-06 15:00:00,740.06,743.06,738.86,741.86,17985.0
2008-06-10 09:45:00,698.39,698.39,684.61,689.4,61916.0
2008-06-10 10:00:00,689.4,692.7,687.9,689.4,53829.0
2008-06-10 10:15:00,689.4,690.6,679.81,680.41,65540.0
2008-06-10 10:30:00,680.41,689.4,671.42,673.82,83752.0
2008-06-10 10:45:00,673.52,681.31,670.82,677.41,47206.0
2008-06-10 11:00:00,677.71,687.9,677.41,681.91,15991.0
2008-06-10 11:15:00,680.41,682.51,678.91,679.51,13336.0
2008-06-10 11:30:00,679.51,679.81,674.71,675.31,16027.0
2008-06-10 13:15:00,675.31,677.11,673.82,674.12,38453.0
2008-06-10 13:30:00,673.82,674.42,668.12,671.42,58412.0
2008-06-10 13:45:00,670.82,675.01,668.12,668.42,33983.0
2008-06-10 14:00:00,668.42,672.92,667.82,668.12,56891.0
2008-06-10 14:15:00,668.12,668.12,667.82,667.82,23747.0
2008-06-10 14:30:00,667.82,667.82,667.82,667.82,5565.0
2008-06-10 14:45:00,667.82,667.82,667.82,667.82,3811.0
2008-06-10 15:00:00,667.82,667.82,667.82,667.82,6284.0
2008-06-11 09:45:00,654.93,659.43,636.35,641.74,57827.0
2008-06-11 10:00:00,642.04,650.44,639.05,642.04,37992.0
2008-06-11 10:15:00,641.44,642.04,637.25,638.75,20688.0
2008-06-11 10:30:00,638.45,643.54,634.25,638.75,24152.0
2008-06-11 10:45:00,638.75,646.84,638.45,646.54,41649.0
2008-06-11 11:00:00,646.84,648.94,641.44,645.94,52169.0
2008-06-11 11:15:00,644.44,658.53,644.44,652.83,25795.0
2008-06-11 11:30:00,652.83,664.82,651.93,656.73,30396.0
2008-06-11 13:15:00,660.63,662.43,656.13,656.13,43464.0
2008-06-11 13:30:00,655.83,660.63,650.74,659.73,17976.0
2008-06-11 13:45:00,660.03,660.63,653.73,656.43,21228.0
2008-06-11 14:00:00,658.53,659.13,650.14,650.44,49529.0
2008-06-11 14:15:00,655.83,659.73,652.53,658.53,40540.0
2008-06-11 14:30:00,658.53,659.73,650.44,650.44,36256.0
2008-06-11 14:45:00,650.14,650.44,636.35,636.35,79169.0
2008-06-11 15:00:00,638.15,640.84,635.45,635.45,54890.0
2008-06-12 09:45:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 10:00:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 10:15:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 10:30:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 10:45:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 11:00:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 11:15:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 11:30:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 13:15:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 13:30:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 13:45:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 14:00:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 14:15:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 14:30:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 14:45:00,635.45,635.45,635.45,635.45,0.0
2008-06-12 15:00:00,635.45,635.45,635.45,635.45,0.0
2008-06-13 09:45:00,632.45,635.45,619.86,625.86,48517.0
2008-06-13 10:00:00,626.16,641.44,625.86,635.15,34783.0
2008-06-13 10:15:00,635.45,636.95,633.95,635.75,31738.0
2008-06-13 10:30:00,635.75,636.35,633.95,635.15,33540.0
2008-06-13 10:45:00,634.85,635.15,623.46,629.45,46657.0
2008-06-13 11:00:00,629.45,633.35,623.46,629.45,24569.0
2008-06-13 11:15:00,629.45,635.15,629.45,629.45,16456.0
2008-06-13 11:30:00,629.45,630.35,624.66,627.36,8221.0
2008-06-13 13:15:00,626.46,631.25,626.16,626.16,13953.0
2008-06-13 13:30:00,626.16,627.66,623.16,623.16,15957.0
2008-06-13 13:45:00,621.96,624.36,618.96,624.36,45319.0
2008-06-13 14:00:00,624.96,641.14,624.96,639.05,50444.0
2008-06-13 14:15:00,638.75,639.05,629.75,630.35,23640.0
2008-06-13 14:30:00,630.35,633.95,629.45,633.65,17413.0
2008-06-13 14:45:00,633.65,633.65,624.96,625.86,20462.0
2008-06-13 15:00:00,628.85,635.45,625.86,634.85,45114.0
2008-06-16 09:45:00,636.95,641.44,626.16,628.85,25435.0
2008-06-16 10:00:00,629.15,629.45,625.86,626.76,22861.0
2008-06-16 10:15:00,626.46,639.05,625.86,639.05,26203.0
2008-06-16 10:30:00,639.05,647.44,638.45,645.04,45816.0
2008-06-16 10:45:00,645.34,651.93,645.34,650.44,44373.0
2008-06-16 11:00:00,650.74,662.43,649.54,656.43,41539.0
2008-06-16 11:15:00,657.03,658.83,652.53,653.73,17880.0
2008-06-16 11:30:00,653.73,654.93,652.23,653.43,8639.0
2008-06-16 13:15:00,654.63,655.83,651.93,652.23,12600.0
2008-06-16 13:30:00,652.23,652.53,644.44,645.94,15768.0
2008-06-16 13:45:00,645.94,648.94,644.44,645.64,13461.0
2008-06-16 14:00:00,645.64,645.64,639.05,641.44,15487.0
2008-06-16 14:15:00,641.44,650.44,641.44,647.44,12167.0
2008-06-16 14:30:00,647.44,648.34,641.74,645.94,16703.0
2008-06-16 14:45:00,644.44,650.74,643.24,649.54,13158.0
2008-06-16 15:00:00,648.94,649.24,646.84,646.84,22460.0
2008-06-17 09:45:00,642.94,653.43,641.44,653.43,15589.0
2008-06-17 10:00:00,653.43,655.23,651.93,655.23,19984.0
2008-06-17 10:15:00,655.23,655.83,649.24,649.24,26486.0
2008-06-17 10:30:00,649.24,650.14,647.44,650.14,7376.0
2008-06-17 10:45:00,650.44,650.44,647.44,649.24,11245.0
2008-06-17 11:00:00,649.24,649.84,639.94,639.94,13312.0
2008-06-17 11:15:00,638.75,641.44,635.45,635.45,15101.0
2008-06-17 11:30:00,635.45,638.15,635.15,635.15,15732.0
2008-06-17 13:15:00,634.25,634.85,629.15,629.45,31303.0
2008-06-17 13:30:00,629.15,631.85,626.46,630.95,50142.0
2008-06-17 13:45:00,630.95,635.45,630.95,631.55,20999.0
2008-06-17 14:00:00,631.55,634.85,629.75,634.85,17916.0
2008-06-17 14:15:00,634.55,640.84,634.25,634.25,18539.0
2008-06-17 14:30:00,635.45,641.44,634.25,636.95,28595.0
2008-06-17 14:45:00,636.95,639.05,626.76,631.25,48849.0
2008-06-17 15:00:00,632.45,639.94,630.95,635.45,31770.0
2008-06-18 09:45:00,629.75,638.45,625.86,638.45,10673.0
2008-06-18 10:00:00,638.45,641.44,631.85,631.85,14391.0
2008-06-18 10:15:00,631.85,631.85,618.96,622.26,41090.0
2008-06-18 10:30:00,622.26,629.45,622.26,629.45,51518.0
2008-06-18 10:45:00,629.45,630.95,622.86,624.06,35655.0
2008-06-18 11:00:00,624.36,638.45,624.36,638.15,20400.0
2008-06-18 11:15:00,638.15,642.64,624.06,641.44,16155.0
2008-06-18 11:30:00,641.74,657.93,641.44,655.83,41371.0
2008-06-18 13:15:00,655.83,657.93,651.34,651.34,32378.0
2008-06-18 13:30:00,651.34,656.43,649.84,656.43,28103.0
2008-06-18 13:45:00,656.43,660.33,656.43,660.33,51793.0
2008-06-18 14:00:00,660.03,664.52,659.43,663.92,43152.0
2008-06-18 14:15:00,663.92,666.02,659.43,666.02,55249.0
2008-06-18 14:30:00,665.42,667.82,659.43,660.33,34264.0
2008-06-18 14:45:00,660.93,660.93,654.93,659.43,44158.0
2008-06-18 15:00:00,658.83,663.92,658.23,661.83,73901.0
2008-06-19 09:45:00,658.53,659.43,647.74,655.83,39542.0
2008-06-19 10:00:00,657.33,661.83,650.44,657.93,42957.0
2008-06-19 10:15:00,657.93,663.92,656.73,659.43,34729.0
2008-06-19 10:30:00,659.73,660.33,651.63,652.83,17339.0
2008-06-19 10:45:00,653.43,656.43,650.74,654.03,23142.0
2008-06-19 11:00:00,653.73,654.03,648.94,650.74,16708.0
2008-06-19 11:15:00,650.44,651.04,648.04,650.44,15706.0
2008-06-19 11:30:00,650.44,651.93,645.94,648.94,18141.0
2008-06-19 13:15:00,648.64,650.44,646.84,648.04,16813.0
2008-06-19 13:30:00,648.94,654.03,648.04,653.13,23976.0
2008-06-19 13:45:00,650.74,652.83,637.55,637.85,45283.0
2008-06-19 14:00:00,637.85,640.84,629.45,631.25,41719.0
2008-06-19 14:15:00,630.05,631.25,614.77,620.46,48633.0
2008-06-19 14:30:00,622.56,631.85,619.86,621.96,29517.0
2008-06-19 14:45:00,621.06,621.96,602.18,602.18,52195.0
2008-06-19 15:00:00,602.48,606.97,601.58,605.47,46003.0
2008-06-20 09:45:00,598.58,617.46,598.58,599.48,46369.0
2008-06-20 10:00:00,600.38,606.97,598.58,606.67,56692.0
2008-06-20 10:15:00,606.07,620.46,605.47,618.06,41612.0
2008-06-20 10:30:00,617.76,631.85,617.76,626.46,28985.0
2008-06-20 10:45:00,627.06,647.44,627.06,647.44,31498.0
2008-06-20 11:00:00,647.74,655.83,644.74,654.03,45473.0
2008-06-20 11:15:00,654.03,663.92,649.84,658.23,66910.0
2008-06-20 11:30:00,658.23,662.43,648.04,651.93,55920.0
2008-06-20 13:15:00,651.04,654.93,650.44,650.74,24276.0
2008-06-20 13:30:00,650.74,651.93,647.44,650.44,26776.0
2008-06-20 13:45:00,650.14,654.93,650.14,653.73,19134.0
2008-06-20 14:00:00,653.73,657.03,650.14,653.13,46240.0
2008-06-20 14:15:00,653.13,655.53,644.44,645.94,36605.0
2008-06-20 14:30:00,644.74,646.84,639.05,641.14,32770.0
2008-06-20 14:45:00,641.44,644.14,635.45,637.55,19864.0
2008-06-20 15:00:00,635.75,638.15,629.15,629.45,85080.0
2008-06-23 09:45:00,634.85,634.85,634.85,634.85,0.0
2008-06-23 10:00:00,634.85,634.85,634.85,634.85,0.0
2008-06-23 10:15:00,634.85,634.85,634.85,634.85,0.0
2008-06-23 10:30:00,634.85,634.85,634.85,634.85,0.0
2008-06-23 10:45:00,634.85,656.13,629.45,649.84,54203.0
2008-06-23 11:00:00,649.54,650.44,641.14,641.14,30965.0
2008-06-23 11:15:00,642.94,651.63,642.94,648.64,32925.0
2008-06-23 11:30:00,649.84,650.44,645.94,647.44,34598.0
2008-06-23 13:15:00,647.44,648.94,638.75,644.44,42170.0
2008-06-23 13:30:00,641.44,644.44,639.35,641.74,19393.0
2008-06-23 13:45:00,642.04,644.44,640.24,641.44,49898.0
2008-06-23 14:00:00,641.14,641.74,637.85,640.84,35247.0
2008-06-23 14:15:00,641.14,644.44,640.84,642.34,29953.0
2008-06-23 14:30:00,641.44,641.44,638.45,640.24,12020.0
2008-06-23 14:45:00,640.54,640.54,637.25,638.45,31294.0
2008-06-23 15:00:00,638.45,649.54,637.85,642.94,51661.0
2008-06-24 09:45:00,626.46,637.25,620.46,636.05,68144.0
2008-06-24 10:00:00,636.05,638.45,632.45,634.25,62488.0
2008-06-24 10:15:00,634.85,634.85,629.45,630.35,32519.0
2008-06-24 10:30:00,631.55,632.45,628.55,629.45,20275.0
2008-06-24 10:45:00,629.45,635.45,626.46,635.45,25881.0
2008-06-24 11:00:00,635.45,635.45,631.55,632.45,12157.0
2008-06-24 11:15:00,631.85,641.44,631.55,641.44,47593.0
2008-06-24 11:30:00,640.84,644.44,636.95,642.34,41529.0
2008-06-24 13:15:00,642.94,645.64,642.64,644.44,25031.0
2008-06-24 13:30:00,643.84,654.93,643.24,654.63,34780.0
